settlement_id,payment_id,order_id,gross_amount,fee,tax,refund_amount,settled_amount,settlement_date,utr
stl_001608,pay_001608,order_001608,3501.93,70.04,12.61,0.0,3419.28,2026-08-17,UTR101608
stl_001609,pay_001609,order_001609,1740.62,34.81,6.27,0.0,1699.54,2026-08-21,UTR101609
stl_001610,pay_001610,order_001610,11112.33,222.25,40.0,0.0,10850.08,2026-08-15,UTR101610
stl_001611,pay_001611,order_001611,12655.1,253.1,45.56,0.0,12356.44,2026-08-15,UTR101611
stl_001612,pay_001612,order_001612,17238.72,344.77,62.06,0.0,16831.89,2026-08-08,UTR101612
stl_001613,pay_001613,order_001613,9171.61,183.43,33.02,0.0,8955.16,2026-08-08,UTR101613
stl_001614,pay_001614,order_001614,7237.05,144.74,26.05,0.0,7066.26,2026-08-17,UTR101614
stl_001615,pay_001615,order_001615,22143.88,442.88,79.72,0.0,21621.28,2026-08-04,UTR101615
stl_001616,pay_001616,order_001616,15545.61,310.91,55.96,0.0,15178.74,2026-08-22,UTR101616
stl_001617,pay_001617,order_001617,6521.73,130.43,23.48,0.0,6367.82,2026-08-12,UTR101617
stl_001618,pay_001618,order_001618,12722.84,254.46,45.8,0.0,12422.58,2026-08-20,UTR101618
stl_001619,pay_001619,order_001619,12236.26,244.73,44.05,0.0,11947.48,2026-08-05,UTR101619
stl_001620,pay_001620,order_001620,7354.51,147.09,26.48,0.0,7180.94,2026-08-07,UTR101620
stl_001621,pay_001621,order_001621,10771.25,215.43,38.78,0.0,10517.04,2026-08-23,UTR101621
stl_001622,pay_001622,order_001622,22173.99,443.48,79.83,0.0,21650.68,2026-08-19,UTR101622
stl_001623,pay_001623,order_001623,6604.12,132.08,23.77,0.0,6448.27,2026-08-20,UTR101623
stl_001624,pay_001624,order_001624,19973.73,399.47,71.9,0.0,19502.36,2026-08-15,UTR101624
stl_001625,pay_001625,order_001625,19656.94,393.14,70.77,0.0,19193.03,2026-08-14,UTR101625
stl_001626,pay_001626,order_001626,12252.27,245.05,44.11,0.0,11963.11,2026-08-18,UTR101626
stl_001627,pay_001627,order_001627,8928.84,178.58,32.14,0.0,8718.12,2026-08-21,UTR101627
stl_001628,pay_001628,order_001628,12808.63,256.17,46.11,0.0,12506.35,2026-08-15,UTR101628
stl_001629,pay_001629,order_001629,7125.67,142.51,25.65,0.0,6957.51,2026-08-03,UTR101629
stl_001630,pay_001630,order_001630,8312.5,166.25,29.92,0.0,8116.33,2026-08-10,UTR101630
stl_001631,pay_001631,order_001631,1217.93,24.36,4.38,0.0,1189.19,2026-08-11,UTR101631
stl_001632,pay_001632,order_001632,1935.49,38.71,6.97,0.0,1889.81,2026-08-18,UTR101632
stl_001633,pay_001633,order_001633,13471.09,269.42,48.5,0.0,13153.17,2026-08-21,UTR101633
stl_001634,pay_001634,order_001634,24990.34,499.81,89.97,0.0,24400.56,2026-08-08,UTR101634
stl_001635,pay_001635,order_001635,2953.29,59.07,10.63,0.0,2883.59,2026-08-10,UTR101635
stl_001636,pay_001636,order_001636,7029.91,140.6,25.31,0.0,6864.0,2026-08-04,UTR101636
stl_001637,pay_001637,order_001637,19219.22,384.38,69.19,0.0,18765.65,2026-08-10,UTR101637
stl_001638,pay_001638,order_001638,14604.46,292.09,52.58,0.0,14259.79,2026-08-15,UTR101638
stl_001639,pay_001639,order_001639,9192.71,183.85,33.09,0.0,8975.77,2026-08-08,UTR101639
stl_001640,pay_001640,order_001640,4814.46,96.29,17.33,0.0,4700.84,2026-08-21,UTR101640
stl_001641,pay_001641,order_001641,8291.11,165.82,29.85,0.0,8095.44,2026-08-14,UTR101641
stl_001642,pay_001642,order_001642,22892.51,457.85,82.41,0.0,22352.25,2026-08-03,UTR101642
stl_001643,pay_001643,order_001643,17734.6,354.69,63.84,0.0,17316.07,2026-08-14,UTR101643
stl_001644,pay_001644,order_001644,23715.19,474.3,85.37,0.0,23155.52,2026-08-21,UTR101644
stl_001645,pay_001645,order_001645,3981.51,79.63,14.33,0.0,3887.55,2026-08-09,UTR101645
stl_001646,pay_001646,order_001646,20999.07,419.98,75.6,0.0,20503.49,2026-08-18,UTR101646
stl_001647,pay_001647,order_001647,13782.05,275.64,49.62,0.0,13456.79,2026-08-08,UTR101647
stl_001648,pay_001648,order_001648,12515.69,250.31,45.06,0.0,12220.32,2026-08-05,UTR101648
stl_001649,pay_001649,order_001649,1876.12,37.52,6.75,0.0,1831.85,2026-08-22,UTR101649
stl_001650,pay_001650,order_001650,5860.82,117.22,21.1,0.0,5722.5,2026-08-19,UTR101650
stl_001651,pay_001651,order_001651,12210.73,244.21,43.96,0.0,11922.56,2026-08-13,UTR101651
stl_001652,pay_001652,order_001652,22988.46,459.77,82.76,0.0,22445.93,2026-08-09,UTR101652
stl_001653,pay_001653,order_001653,20257.91,405.16,72.93,0.0,19779.82,2026-08-13,UTR101653
stl_001654,pay_001654,order_001654,18064.97,361.3,65.03,0.0,17638.64,2026-08-13,UTR101654
stl_001655,pay_001655,order_001655,1959.12,39.18,7.05,0.0,1912.89,2026-08-07,UTR101655
stl_001656,pay_001656,order_001656,14871.92,297.44,53.54,0.0,14520.94,2026-08-07,UTR101656
stl_001657,pay_001657,order_001657,19471.98,389.44,70.1,0.0,19012.44,2026-08-19,UTR101657
stl_001658,pay_001658,order_001658,21586.4,431.73,77.71,0.0,21076.96,2026-08-05,UTR101658
stl_001659,pay_001659,order_001659,9652.97,193.06,34.75,0.0,9425.16,2026-08-15,UTR101659
stl_001660,pay_001660,order_001660,14857.41,297.15,53.49,0.0,14506.77,2026-08-13,UTR101660
stl_001661,pay_001661,order_001661,7893.25,157.87,28.42,0.0,7706.96,2026-08-07,UTR101661
stl_001662,pay_001662,order_001662,24408.59,488.17,87.87,0.0,23832.55,2026-08-16,UTR101662
stl_001663,pay_001663,order_001663,19900.14,398.0,71.64,0.0,19430.5,2026-08-18,UTR101663
stl_001664,pay_001664,order_001664,16404.92,328.1,59.06,0.0,16017.76,2026-08-08,UTR101664
stl_001665,pay_001665,order_001665,17825.98,356.52,64.17,0.0,17405.29,2026-08-20,UTR101665
stl_001666,pay_001666,order_001666,17492.23,349.84,62.97,0.0,17079.42,2026-08-22,UTR101666
stl_001667,pay_001667,order_001667,19781.3,395.63,71.21,0.0,19314.46,2026-08-10,UTR101667
stl_001668,pay_001668,order_001668,16805.53,336.11,60.5,0.0,16408.92,2026-08-08,UTR101668
stl_001669,pay_001669,order_001669,9770.41,195.41,35.17,0.0,9539.83,2026-08-12,UTR101669
stl_001670,pay_001670,order_001670,3620.03,72.4,13.03,0.0,3534.6,2026-08-03,UTR101670
stl_001671,pay_001671,order_001671,23745.31,474.91,85.48,0.0,23184.92,2026-08-21,UTR101671
stl_001672,pay_001672,order_001672,10094.23,201.88,36.34,0.0,9856.01,2026-08-21,UTR101672
stl_001673,pay_001673,order_001673,1293.38,25.87,4.66,0.0,1262.85,2026-08-22,UTR101673
stl_001674,pay_001674,order_001674,8296.31,165.93,29.87,0.0,8100.51,2026-08-22,UTR101674
stl_001675,pay_001675,order_001675,5911.93,118.24,21.28,0.0,5772.41,2026-08-21,UTR101675
stl_001676,pay_001676,order_001676,3050.7,61.01,10.98,0.0,2978.71,2026-08-18,UTR101676
stl_001677,pay_001677,order_001677,3945.76,78.92,14.21,0.0,3852.63,2026-08-05,UTR101677
stl_001678,pay_001678,order_001678,6330.9,126.62,22.79,0.0,6181.49,2026-08-13,UTR101678
stl_001679,pay_001679,order_001679,4613.24,92.26,16.61,0.0,4504.37,2026-08-05,UTR101679
stl_001680,pay_001680,order_001680,20630.71,412.61,74.27,0.0,20143.83,2026-08-23,UTR101680
stl_001681,pay_001681,order_001681,18367.51,367.35,66.12,0.0,17934.04,2026-08-13,UTR101681
stl_001682,pay_001682,order_001682,11442.43,228.85,41.19,0.0,11172.39,2026-08-11,UTR101682
stl_001683,pay_001683,order_001683,5637.26,112.75,20.29,0.0,5504.22,2026-08-05,UTR101683
stl_001684,pay_001684,order_001684,9086.79,181.74,32.71,0.0,8872.34,2026-08-06,UTR101684
stl_001685,pay_001685,order_001685,18150.13,363.0,65.34,0.0,17721.79,2026-08-04,UTR101685
stl_001686,pay_001686,order_001686,9955.46,199.11,35.84,0.0,9720.51,2026-08-16,UTR101686
stl_001687,pay_001687,order_001687,24242.99,484.86,87.27,0.0,23670.86,2026-08-16,UTR101687
stl_001688,pay_001688,order_001688,12580.51,251.61,45.29,0.0,12283.61,2026-08-15,UTR101688
stl_001689,pay_001689,order_001689,9105.16,182.1,32.78,0.0,8890.28,2026-08-15,UTR101689
stl_001690,pay_001690,order_001690,2985.0,59.7,10.75,0.0,2914.55,2026-08-18,UTR101690
stl_001691,pay_001691,order_001691,19823.88,396.48,71.37,0.0,19356.03,2026-08-21,UTR101691
stl_001692,pay_001692,order_001692,16448.75,328.98,59.22,0.0,16060.55,2026-08-10,UTR101692
stl_001693,pay_001693,order_001693,4485.08,89.7,16.15,0.0,4379.23,2026-08-05,UTR101693
stl_001694,pay_001694,order_001694,20080.27,401.61,72.29,0.0,19606.37,2026-08-04,UTR101694
stl_001695,pay_001695,order_001695,7725.26,154.51,27.81,0.0,7542.94,2026-08-13,UTR101695
stl_001696,pay_001696,order_001696,6897.63,137.95,24.83,0.0,6734.85,2026-08-06,UTR101696
stl_001697,pay_001697,order_001697,2317.91,46.36,8.34,0.0,2263.21,2026-08-08,UTR101697
stl_001698,pay_001698,order_001698,22254.32,445.09,80.12,0.0,21729.11,2026-08-08,UTR101698
stl_001699,pay_001699,order_001699,18433.63,368.67,66.36,0.0,17998.6,2026-08-20,UTR101699
stl_001700,pay_001700,order_001700,23574.94,471.5,84.87,0.0,23018.57,2026-08-05,UTR101700
stl_001701,pay_001701,order_001701,8779.79,175.6,31.61,0.0,8572.58,2026-08-22,UTR101701
stl_001702,pay_001702,order_001702,22384.04,447.68,80.58,0.0,21855.78,2026-08-03,UTR101702
stl_001703,pay_001703,order_001703,11067.42,221.35,39.84,0.0,10806.23,2026-08-23,UTR101703
stl_001704,pay_001704,order_001704,4542.43,90.85,16.35,0.0,4435.23,2026-08-16,UTR101704
stl_001705,pay_001705,order_001705,4349.04,86.98,15.66,0.0,4246.4,2026-08-06,UTR101705
stl_001706,pay_001706,order_001706,8611.82,172.24,31.0,0.0,8408.58,2026-08-09,UTR101706
stl_001707,pay_001707,order_001707,10527.36,210.55,37.9,0.0,10278.91,2026-08-20,UTR101707
stl_001708,pay_001708,order_001708,18189.93,363.8,65.48,0.0,17760.65,2026-08-20,UTR101708
stl_001709,pay_001709,order_001709,6998.99,139.98,25.2,0.0,6833.81,2026-08-12,UTR101709
stl_001710,pay_001710,order_001710,7786.32,155.73,28.03,0.0,7602.56,2026-08-06,UTR101710
stl_001711,pay_001711,order_001711,1716.07,34.32,6.18,0.0,1675.57,2026-08-21,UTR101711
stl_001712,pay_001712,order_001712,13966.73,279.33,50.28,0.0,13637.12,2026-08-18,UTR101712
stl_001713,pay_001713,order_001713,4262.95,85.26,15.35,0.0,4162.34,2026-08-14,UTR101713
stl_001714,pay_001714,order_001714,593.48,11.87,2.14,0.0,579.47,2026-08-05,UTR101714
stl_001715,pay_001715,order_001715,7716.46,154.33,27.78,0.0,7534.35,2026-08-23,UTR101715
stl_001716,pay_001716,order_001716,15205.28,304.11,54.74,0.0,14846.43,2026-08-09,UTR101716
stl_001717,pay_001717,order_001717,2876.18,57.52,10.35,0.0,2808.31,2026-08-09,UTR101717
stl_001718,pay_001718,order_001718,4685.39,93.71,16.87,0.0,4574.81,2026-08-12,UTR101718
stl_001719,pay_001719,order_001719,24437.91,488.76,87.98,0.0,23861.17,2026-08-18,UTR101719
stl_001720,pay_001720,order_001720,21172.34,423.45,76.22,0.0,20672.67,2026-08-12,UTR101720
stl_001721,pay_001721,order_001721,19729.48,394.59,71.03,0.0,19263.86,2026-08-18,UTR101721
stl_001722,pay_001722,order_001722,12482.87,249.66,44.94,0.0,12188.27,2026-08-11,UTR101722
stl_001723,pay_001723,order_001723,2732.85,54.66,9.84,0.0,2668.35,2026-08-20,UTR101723
stl_001724,pay_001724,order_001724,9994.41,199.89,35.98,0.0,9758.54,2026-08-14,UTR101724
stl_001725,pay_001725,order_001725,22194.57,443.89,79.9,0.0,21670.78,2026-08-14,UTR101725
stl_001726,pay_001726,order_001726,5071.28,101.43,18.26,0.0,4951.59,2026-08-04,UTR101726
stl_001727,pay_001727,order_001727,6950.75,139.02,25.02,0.0,6786.71,2026-08-17,UTR101727
stl_001728,pay_001728,order_001728,6953.32,139.07,25.03,0.0,6789.22,2026-08-11,UTR101728
stl_001729,pay_001729,order_001729,14324.04,286.48,51.57,0.0,13985.99,2026-08-07,UTR101729
stl_001730,pay_001730,order_001730,18929.76,378.6,68.15,0.0,18483.01,2026-08-06,UTR101730
stl_001731,pay_001731,order_001731,2599.83,52.0,9.36,0.0,2538.47,2026-08-14,UTR101731
stl_001732,pay_001732,order_001732,20300.41,406.01,73.08,0.0,19821.32,2026-08-16,UTR101732
stl_001733,pay_001733,order_001733,24282.29,485.65,87.42,0.0,23709.22,2026-08-21,UTR101733
stl_001734,pay_001734,order_001734,6074.06,121.48,21.87,0.0,5930.71,2026-08-04,UTR101734
stl_001735,pay_001735,order_001735,21099.53,421.99,75.96,0.0,20601.58,2026-08-19,UTR101735
stl_001736,pay_001736,order_001736,10756.49,215.13,38.72,0.0,10502.64,2026-08-20,UTR101736
stl_001737,pay_001737,order_001737,17333.16,346.66,62.4,0.0,16924.1,2026-08-18,UTR101737
stl_001738,pay_001738,order_001738,14531.5,290.63,52.31,0.0,14188.56,2026-08-10,UTR101738
stl_001739,pay_001739,order_001739,12168.43,243.37,43.81,0.0,11881.25,2026-08-05,UTR101739
stl_001740,pay_001740,order_001740,10172.71,203.45,36.62,0.0,9932.64,2026-08-04,UTR101740
stl_001741,pay_001741,order_001741,12801.49,256.03,46.09,0.0,12499.37,2026-08-19,UTR101741
stl_001742,pay_001742,order_001742,20111.03,402.22,72.4,0.0,19636.41,2026-08-22,UTR101742
stl_001743,pay_001743,order_001743,4112.47,82.25,14.8,0.0,4015.42,2026-08-17,UTR101743
stl_001744,pay_001744,order_001744,4735.53,94.71,17.05,0.0,4623.77,2026-08-08,UTR101744
stl_001745,pay_001745,order_001745,24318.04,486.36,87.54,0.0,23744.14,2026-08-09,UTR101745
stl_001746,pay_001746,order_001746,3591.56,71.83,12.93,0.0,3506.8,2026-08-16,UTR101746
stl_001747,pay_001747,order_001747,2420.03,48.4,8.71,0.0,2362.92,2026-08-16,UTR101747
stl_001748,pay_001748,order_001748,5447.02,108.94,19.61,0.0,5318.47,2026-08-23,UTR101748
stl_001749,pay_001749,order_001749,4123.02,82.46,14.84,0.0,4025.72,2026-08-22,UTR101749
stl_001750,pay_001750,order_001750,6818.22,136.36,24.54,0.0,6657.32,2026-08-05,UTR101750
stl_001751,pay_001751,order_001751,2632.17,52.64,9.48,0.0,2570.05,2026-08-20,UTR101751
stl_001752,pay_001752,order_001752,10235.2,204.7,36.85,0.0,9993.65,2026-08-13,UTR101752
stl_001753,pay_001753,order_001753,21487.29,429.75,77.36,0.0,20980.18,2026-08-19,UTR101753
stl_001754,pay_001754,order_001754,11724.85,234.5,42.21,0.0,11448.14,2026-08-03,UTR101754
stl_001755,pay_001755,order_001755,19770.49,395.41,71.17,0.0,19303.91,2026-08-22,UTR101755
stl_001756,pay_001756,order_001756,14895.61,297.91,53.62,0.0,14544.08,2026-08-16,UTR101756
stl_001757,pay_001757,order_001757,3256.71,65.13,11.72,0.0,3179.86,2026-08-07,UTR101757
stl_001758,pay_001758,order_001758,4130.89,82.62,14.87,0.0,4033.4,2026-08-21,UTR101758
stl_001759,pay_001759,order_001759,14775.59,295.51,53.19,0.0,14426.89,2026-08-06,UTR101759
stl_001760,pay_001760,order_001760,23160.74,463.21,83.38,0.0,22614.15,2026-08-21,UTR101760
stl_001761,pay_001761,order_001761,19598.85,391.98,70.56,0.0,19136.31,2026-08-12,UTR101761
stl_001762,pay_001762,order_001762,21753.14,435.06,78.31,0.0,21239.77,2026-08-14,UTR101762
stl_001763,pay_001763,order_001763,22008.39,440.17,79.23,0.0,21488.99,2026-08-11,UTR101763
stl_001764,pay_001764,order_001764,9884.57,197.69,35.58,0.0,9651.3,2026-08-18,UTR101764
stl_001765,pay_001765,order_001765,14514.57,290.29,52.25,0.0,14172.03,2026-08-18,UTR101765
stl_001766,pay_001766,order_001766,1417.91,28.36,5.1,0.0,1384.45,2026-08-11,UTR101766
stl_001767,pay_001767,order_001767,10372.86,207.46,37.34,0.0,10128.06,2026-08-22,UTR101767
stl_001768,pay_001768,order_001768,15412.05,308.24,55.48,0.0,15048.33,2026-08-15,UTR101768
stl_001769,pay_001769,order_001769,1450.17,29.0,5.22,0.0,1415.95,2026-08-13,UTR101769
stl_001770,pay_001770,order_001770,17417.59,348.35,62.7,0.0,17006.54,2026-08-04,UTR101770
stl_001771,pay_001771,order_001771,18770.87,375.42,67.58,0.0,18327.87,2026-08-11,UTR101771
stl_001772,pay_001772,order_001772,22477.27,449.55,80.92,0.0,21946.8,2026-08-03,UTR101772
stl_001773,pay_001773,order_001773,8777.72,175.55,31.6,0.0,8570.57,2026-08-12,UTR101773
stl_001774,pay_001774,order_001774,8118.26,162.37,29.23,0.0,7926.66,2026-08-18,UTR101774
stl_001775,pay_001775,order_001775,21526.75,430.54,77.5,0.0,21018.71,2026-08-06,UTR101775
stl_001776,pay_001776,order_001776,24326.17,486.52,87.57,7297.85,16454.23,2026-08-10,UTR101776
stl_001777,pay_001777,order_001777,3792.45,75.85,13.65,0.0,3702.95,2026-08-17,UTR101777
stl_001778,pay_001777,order_001777,3792.45,75.85,13.65,0.0,3702.95,2026-08-17,UTR101777
stl_001779,pay_001779,order_001779,7100.79,142.02,25.56,0.0,6907.04,2026-08-16,UTR101779
stl_001780,pay_001780,order_001780,2687.53,53.75,9.67,0.0,2624.11,2026-08-17,UTR101780
stl_001781,pay_001781,order_001781,5679.07,113.58,20.44,0.0,5545.05,2026-08-16,UTR101781
stl_001782,pay_001782,order_001782,18653.15,373.06,67.15,0.0,18212.94,2026-08-19,UTR101782
stl_001783,pay_001783,order_001783,21746.13,434.92,78.29,0.0,21232.92,2026-08-04,UTR101783
stl_001784,pay_001784,order_001784,13124.11,262.48,47.25,0.0,12814.38,2026-08-08,UTR101784
stl_001785,pay_001785,order_001785,2107.62,42.15,7.59,0.0,2057.88,2026-08-19,UTR101785
stl_001786,pay_001786,order_001786,10382.94,207.66,37.38,0.0,10137.9,2026-08-19,UTR101786
stl_001787,pay_001787,order_001787,22043.65,440.87,79.36,0.0,21523.42,2026-08-03,UTR101787
stl_001788,pay_001788,order_001788,4756.57,95.13,17.12,0.0,4644.32,2026-08-09,UTR101788
stl_001789,pay_001789,order_001789,21005.93,420.12,75.62,0.0,20510.19,2026-08-10,UTR101789
stl_001790,pay_001790,order_001790,1310.24,26.2,4.72,0.0,1279.32,2026-08-04,UTR101790
stl_001791,pay_001791,order_001791,22991.76,459.84,82.77,0.0,22449.15,2026-08-09,UTR101791
stl_001792,pay_001792,order_001792,7212.45,144.25,25.96,0.0,7042.24,2026-08-17,UTR101792
stl_001793,pay_001793,order_001793,12875.6,257.51,46.35,0.0,12571.74,2026-08-23,UTR101793
stl_001794,pay_001794,order_001794,23115.3,462.31,83.22,0.0,22569.77,2026-08-03,UTR101794
stl_001795,pay_001795,order_001795,6427.48,128.55,23.14,0.0,6275.79,2026-08-18,UTR101795
stl_001796,pay_001796,order_001796,15054.07,301.08,54.19,0.0,14698.8,2026-08-08,UTR101796
stl_001797,pay_001797,order_001797,24032.75,480.66,86.52,0.0,23465.57,2026-08-18,UTR101797
stl_001798,pay_001798,order_001798,14878.57,297.57,53.56,0.0,14527.44,2026-08-14,UTR101798
stl_001799,pay_001799,order_001799,8934.1,178.68,32.16,0.0,8723.26,2026-08-11,UTR101799
stl_001800,pay_001800,order_001800,18849.55,376.99,67.86,0.0,18404.7,2026-08-05,UTR101800
stl_001801,pay_001801,order_001801,7484.2,149.68,26.94,0.0,7307.58,2026-08-15,UTR101801
stl_001802,pay_001802,order_001802,1716.45,34.33,6.18,0.0,1675.94,2026-08-21,UTR101802
stl_001803,pay_001803,order_001803,19605.84,392.12,70.58,0.0,19143.14,2026-08-09,UTR101803
stl_001804,pay_001804,order_001804,21499.22,429.98,77.4,0.0,20991.84,2026-08-23,UTR101804
stl_001805,pay_001805,order_001805,6015.25,120.31,21.66,0.0,5873.28,2026-08-09,UTR101805
stl_001806,pay_001806,order_001806,7092.55,141.85,25.53,0.0,6925.17,2026-08-16,UTR101806
stl_001807,pay_001807,order_001807,13075.39,261.51,47.07,0.0,12766.81,2026-08-03,UTR101807
stl_001808,pay_001808,order_001808,12115.38,242.31,43.62,0.0,11829.45,2026-08-07,UTR101808
stl_001809,pay_001809,order_001809,16360.6,327.21,58.9,0.0,15974.49,2026-08-22,UTR101809
stl_001810,pay_001810,order_001810,20121.19,402.42,72.44,0.0,19646.33,2026-08-10,UTR101810
stl_001811,pay_001811,order_001811,6683.57,133.67,24.06,0.0,6525.84,2026-08-12,UTR101811
stl_001812,pay_001812,order_001812,17962.14,359.24,64.66,0.0,17538.24,2026-08-23,UTR101812
stl_001813,pay_001813,order_001813,7246.77,144.94,26.09,0.0,7075.74,2026-08-15,UTR101813
stl_001814,pay_001814,order_001814,21363.86,427.28,76.91,0.0,20859.67,2026-08-17,UTR101814
stl_001815,pay_001815,order_001815,6673.97,133.48,24.03,0.0,6516.46,2026-08-17,UTR101815
stl_001816,pay_001816,order_001816,7902.55,158.05,28.45,0.0,7716.05,2026-08-19,UTR101816
stl_001817,pay_001817,order_001817,20695.62,413.91,74.5,0.0,20207.21,2026-08-15,UTR101817
stl_001818,pay_001818,order_001818,14819.94,296.4,53.35,0.0,14470.19,2026-08-03,UTR101818
stl_001819,pay_001819,order_001819,13032.09,260.64,46.92,0.0,12724.53,2026-08-14,UTR101819
stl_001820,pay_001820,order_001820,14255.7,285.11,51.32,0.0,13919.27,2026-08-22,UTR101820
stl_001821,pay_001821,order_001821,15421.73,308.43,55.52,0.0,15057.78,2026-08-12,UTR101821
stl_001822,pay_001822,order_001822,17268.12,345.36,62.16,0.0,16860.6,2026-08-18,UTR101822
stl_001823,pay_001823,order_001823,2064.01,41.28,7.43,0.0,2015.3,2026-08-11,UTR101823
stl_001824,pay_001824,order_001824,16194.57,323.89,58.3,0.0,15812.38,2026-08-11,UTR101824
stl_001825,pay_001825,order_001825,6898.1,137.96,24.83,0.0,6735.31,2026-08-23,UTR101825
stl_001826,pay_001826,order_001826,7820.38,156.41,28.15,0.0,7635.82,2026-08-07,UTR101826
stl_001827,pay_001827,order_001827,13173.69,263.47,47.42,0.0,12862.8,2026-08-10,UTR101827
stl_001828,pay_001828,order_001828,22542.33,450.85,81.15,0.0,22010.33,2026-08-22,UTR101828
stl_001829,pay_001829,order_001829,10400.41,208.01,37.44,0.0,10154.96,2026-08-13,UTR101829
stl_001830,pay_001830,order_001830,17178.52,343.57,61.84,0.0,16773.11,2026-08-03,UTR101830
stl_001831,pay_001831,order_001831,16557.31,331.15,59.61,0.0,16166.55,2026-08-12,UTR101831
stl_001832,pay_001832,order_001832,6855.94,137.12,24.68,0.0,6694.14,2026-08-16,UTR101832
stl_001833,pay_001833,order_001833,10412.67,208.25,37.48,0.0,10166.94,2026-08-04,UTR101833
stl_001834,pay_001834,order_001834,14784.08,295.68,53.22,0.0,14435.18,2026-08-21,UTR101834
stl_001835,pay_001835,order_001835,20492.36,409.85,73.77,0.0,20008.74,2026-08-13,UTR101835
stl_001836,pay_001836,order_001836,18300.47,366.01,65.88,0.0,17868.58,2026-08-10,UTR101836
stl_001837,pay_001837,order_001837,17314.79,346.3,62.33,0.0,16906.16,2026-08-23,UTR101837
stl_001838,pay_001838,order_001838,19729.98,394.6,71.03,0.0,19264.35,2026-08-14,UTR101838
stl_001839,pay_001839,order_001839,12929.21,258.58,46.54,0.0,12624.09,2026-08-08,UTR101839
stl_001840,pay_001840,order_001840,21095.65,421.91,75.94,0.0,20597.8,2026-08-20,UTR101840
stl_001841,pay_001841,order_001841,4937.83,98.76,17.78,0.0,4821.29,2026-08-06,UTR101841
stl_001842,pay_001842,order_001842,12034.13,240.68,43.32,0.0,11750.13,2026-08-11,UTR101842
stl_001843,pay_001843,order_001843,18267.07,365.34,65.76,0.0,17835.97,2026-08-20,UTR101843
stl_001844,pay_001844,order_001844,19191.5,383.83,69.09,0.0,18738.58,2026-08-08,UTR101844
stl_001845,pay_001845,order_001845,23699.62,473.99,85.32,0.0,23140.31,2026-08-13,UTR101845
stl_001846,pay_001846,order_001846,16533.65,330.67,59.52,0.0,16143.46,2026-08-10,UTR101846
stl_001847,pay_001847,order_001847,9204.44,184.09,33.14,0.0,8987.21,2026-08-12,UTR101847
stl_001848,pay_001848,order_001848,10801.58,216.03,38.89,0.0,10546.66,2026-08-13,UTR101848
stl_001849,pay_001849,order_001849,9606.22,192.12,34.58,0.0,9379.52,2026-08-21,UTR101849
stl_001850,pay_001850,order_001850,7704.25,154.09,27.74,0.0,7522.42,2026-08-06,UTR101850
stl_001851,pay_001851,order_001851,12028.15,240.56,43.3,0.0,11744.29,2026-08-23,UTR101851
stl_001852,pay_001852,order_001852,14797.58,295.95,53.27,0.0,14448.36,2026-08-22,UTR101852
stl_001853,pay_001853,order_001853,2244.79,44.9,8.08,0.0,2191.81,2026-08-09,UTR101853
stl_001854,pay_001854,order_001854,12761.7,255.23,45.94,0.0,12460.53,2026-08-15,UTR101854
stl_001855,pay_001855,order_001855,13481.04,269.62,48.53,0.0,13162.89,2026-08-16,UTR101855
stl_001856,pay_001856,order_001856,1824.52,36.49,6.57,0.0,1781.46,2026-08-07,UTR101856
stl_001857,pay_001857,order_001857,3865.45,77.31,13.92,0.0,3774.22,2026-08-09,UTR101857
stl_001858,pay_001858,order_001858,8895.41,177.91,32.02,0.0,8685.48,2026-08-21,UTR101858
stl_001859,pay_001859,order_001859,22374.71,447.49,80.55,0.0,21846.67,2026-08-17,UTR101859
stl_001860,pay_001860,order_001860,4008.99,80.18,14.43,0.0,3914.38,2026-08-08,UTR101860
stl_001861,pay_001861,order_001861,19584.06,391.68,70.5,0.0,19121.88,2026-08-18,UTR101861
stl_001862,pay_001862,order_001862,8649.42,172.99,31.14,0.0,8445.29,2026-08-08,UTR101862
stl_001863,pay_001863,order_001863,8178.64,163.57,29.44,0.0,7985.63,2026-08-04,UTR101863
stl_001864,pay_001864,order_001864,615.48,12.31,2.22,0.0,600.95,2026-08-11,UTR101864
stl_001865,pay_001865,order_001865,5629.87,112.6,20.27,0.0,5497.0,2026-08-08,UTR101865
stl_001866,pay_001866,order_001866,14618.83,292.38,52.63,0.0,14273.82,2026-08-08,UTR101866
stl_001867,pay_001867,order_001867,12494.64,249.89,44.98,0.0,12199.77,2026-08-05,UTR101867
stl_001868,pay_001868,order_001868,3670.45,73.41,13.21,0.0,3583.83,2026-08-16,UTR101868
stl_001869,pay_001869,order_001869,16020.44,320.41,57.67,0.0,15642.36,2026-08-15,UTR101869
stl_001870,pay_001870,order_001870,11011.12,220.22,39.64,0.0,10751.26,2026-08-18,UTR101870
stl_001871,pay_001871,order_001871,9891.25,197.83,35.61,0.0,9657.81,2026-08-04,UTR101871
stl_001872,pay_001872,order_001872,13577.67,271.55,48.88,0.0,13257.24,2026-08-14,UTR101872
stl_001873,pay_001873,order_001873,23776.68,475.53,85.6,0.0,23215.55,2026-08-13,UTR101873
stl_001874,pay_001874,order_001874,19042.77,380.86,68.55,0.0,18593.36,2026-08-19,UTR101874
stl_001875,pay_001875,order_001875,5169.13,103.38,18.61,0.0,5047.14,2026-08-03,UTR101875
